timestamp,open,high,low,close,volume,trade_count,vwap
2017-03-27 04:00:00+00:00,139.38,141.22,138.62,140.88,23669078,137335,140.421969
2017-03-28 04:00:00+00:00,140.91,144.04,140.62,143.8,33515145,194597,142.877685
2017-03-29 04:00:00+00:00,143.68,144.49,143.19,144.12,29191232,160453,143.870841
2017-03-30 04:00:00+00:00,144.19,144.5,143.5,143.93,21208753,114212,143.981383
2017-03-31 04:00:00+00:00,143.72,144.27,143.01,143.66,19772411,109072,143.821056
2017-04-03 04:00:00+00:00,143.71,144.12,143.05,143.7,19986074,125532,143.657786
2017-04-04 04:00:00+00:00,143.25,144.89,143.17,144.77,19944851,123796,144.275936
2017-04-05 04:00:00+00:00,144.22,145.46,143.81,144.02,27724102,169568,144.784955
2017-04-06 04:00:00+00:00,144.29,144.52,143.45,143.66,21150383,124825,143.937203
2017-04-07 04:00:00+00:00,143.73,144.18,143.27,143.34,16676498,110322,143.714195
2017-04-10 04:00:00+00:00,143.6,143.8792,142.9,143.17,18934702,112269,143.35635
2017-04-11 04:00:00+00:00,142.94,143.35,140.06,141.63,30881588,194111,141.460993
2017-04-12 04:00:00+00:00,141.6,142.15,141.01,141.8,20350295,131856,141.558803
2017-04-13 04:00:00+00:00,141.91,142.38,141.05,141.05,17822900,117140,141.790789
2017-04-17 04:00:00+00:00,141.48,141.88,140.87,141.83,16582193,102343,141.44092
2017-04-18 04:00:00+00:00,141.41,142.04,141.11,141.2,14697694,100314,141.476632
2017-04-19 04:00:00+00:00,141.88,142.0,140.45,140.68,17328375,114136,141.217562
2017-04-20 04:00:00+00:00,141.22,142.92,141.16,142.44,23319563,145300,142.311163
2017-04-21 04:00:00+00:00,142.44,142.68,141.85,142.27,17330998,104120,142.275021
2017-04-24 04:00:00+00:00,143.5,143.95,143.18,143.64,17134633,108052,143.678586
2017-04-25 04:00:00+00:00,143.91,144.9,143.87,144.53,18871868,110710,144.50553
2017-04-26 04:00:00+00:00,144.54,144.6,143.3762,143.68,20064520,130688,144.053204
2017-04-27 04:00:00+00:00,143.9225,144.16,143.31,143.79,14248347,97492,143.689102
2017-04-28 04:00:00+00:00,144.09,144.3,143.27,143.65,21456400,114787,143.739847
2017-05-01 04:00:00+00:00,145.1,147.2,144.96,146.58,33603854,184551,146.314888
2017-05-02 04:00:00+00:00,147.54,148.09,146.84,147.51,45363064,255534,147.234764
2017-05-03 04:00:00+00:00,145.59,147.49,144.27,147.06,46997275,282338,146.199015
2017-05-04 04:00:00+00:00,146.52,147.14,145.81,146.53,23371925,140290,146.348237
2017-05-05 04:00:00+00:00,146.76,148.98,146.76,148.96,27359822,157911,148.248475
2017-05-08 04:00:00+00:00,149.03,153.7,149.03,153.01,48864610,255930,152.033116
2017-05-09 04:00:00+00:00,153.87,154.88,153.45,153.99,39135644,221722,154.114338
2017-05-10 04:00:00+00:00,153.65,153.94,152.11,153.26,25807492,156839,153.101049
2017-05-11 04:00:00+00:00,152.45,154.07,152.31,153.95,27259011,137633,153.193138
2017-05-12 04:00:00+00:00,154.7,156.42,154.67,156.1,32530763,187418,155.850615
2017-05-15 04:00:00+00:00,156.01,156.65,155.05,155.7,26145928,141092,155.617311
2017-05-16 04:00:00+00:00,155.94,156.06,154.72,155.47,20051784,129338,155.33375
2017-05-17 04:00:00+00:00,153.6,154.57,149.71,150.25,50891790,320871,151.538468
2017-05-18 04:00:00+00:00,151.27,153.34,151.13,152.54,33568227,205659,152.459673
2017-05-19 04:00:00+00:00,153.38,153.98,152.63,153.06,26961313,148520,153.33186
2017-05-22 04:00:00+00:00,154.0,154.58,152.91,153.99,23265782,128174,153.787714
2017-05-23 04:00:00+00:00,154.9,154.9,153.31,153.8,20026061,126254,153.848834
2017-05-24 04:00:00+00:00,153.84,154.17,152.67,153.34,19219357,115234,153.271087
2017-05-25 04:00:00+00:00,153.73,154.35,153.03,153.87,19258935,121650,153.811258
2017-05-26 04:00:00+00:00,153.82,154.24,153.31,153.61,21927656,109430,153.679035
2017-05-30 04:00:00+00:00,153.42,154.43,153.33,153.67,20127651,113956,153.864269
2017-05-31 04:00:00+00:00,153.97,154.17,152.38,152.76,24468073,131947,152.933793
2017-06-01 04:00:00+00:00,153.17,153.33,152.22,153.18,16412240,112148,152.902075
2017-06-02 04:00:00+00:00,153.58,155.45,152.89,155.45,27776343,167744,154.64335
2017-06-05 04:00:00+00:00,154.34,154.45,153.46,153.93,25331856,157954,153.911946
2017-06-06 04:00:00+00:00,153.9,155.81,153.78,154.45,26626143,151824,154.655683
2017-06-07 04:00:00+00:00,155.02,155.98,154.48,155.37,21069786,129499,155.353764
2017-06-08 04:00:00+00:00,155.25,155.54,154.4,154.99,22331086,132007,154.942014
2017-06-09 04:00:00+00:00,155.19,155.19,146.02,148.98,64934952,416036,150.189779
2017-06-12 04:00:00+00:00,145.74,146.09,142.51,145.42,72307694,455660,144.344802
2017-06-13 04:00:00+00:00,147.16,147.45,145.15,146.59,34165720,209037,146.363819
2017-06-14 04:00:00+00:00,147.5,147.5,143.84,145.16,31531723,217291,145.40677
2017-06-15 04:00:00+00:00,143.26,144.4798,142.21,144.29,32206050,215385,143.548485
2017-06-16 04:00:00+00:00,143.77,144.5,142.2,142.27,51022175,196677,143.025594
2017-06-19 04:00:00+00:00,143.66,146.74,143.66,146.34,32544572,194323,145.772858
2017-06-20 04:00:00+00:00,146.87,146.87,144.94,145.01,24901666,163502,145.45972
2017-06-21 04:00:00+00:00,145.52,146.0693,144.61,145.87,21266979,128184,145.562387
2017-06-22 04:00:00+00:00,145.77,146.7,145.1199,145.63,19125115,119253,145.761585
2017-06-23 04:00:00+00:00,145.13,147.16,145.11,146.28,35450971,129656,146.319328
2017-06-26 04:00:00+00:00,147.17,148.28,145.38,145.82,25693866,161369,146.48047
2017-06-27 04:00:00+00:00,145.01,146.16,143.62,143.73,24762006,163291,144.82078
2017-06-28 04:00:00+00:00,144.49,146.11,143.1601,145.83,22083947,148164,145.007783
2017-06-29 04:00:00+00:00,144.71,145.13,142.28,143.68,31499368,218929,143.637261
2017-06-30 04:00:00+00:00,144.45,144.96,143.78,144.02,23024884,131792,144.369202
2017-07-03 04:00:00+00:00,144.88,646.29,123.45,123.45,14429919,99799,149.231012
2017-07-05 04:00:00+00:00,143.69,144.79,142.7237,144.09,21569752,129492,143.957314
2017-07-06 04:00:00+00:00,143.02,143.5,142.41,142.73,24128812,160143,142.842427
2017-07-07 04:00:00+00:00,142.9,144.75,142.9,144.18,19201914,119571,144.081226
2017-07-10 04:00:00+00:00,144.11,145.95,143.37,145.06,21245357,130966,144.924372
2017-07-11 04:00:00+00:00,144.73,145.85,144.38,145.53,19781913,122331,145.246136
2017-07-12 04:00:00+00:00,145.87,146.18,144.82,145.74,24884857,148209,145.494602
2017-07-13 04:00:00+00:00,145.5,148.49,145.44,147.77,25200324,159847,147.492845
2017-07-14 04:00:00+00:00,147.97,149.33,147.33,149.04,20134071,126771,148.447625
2017-07-17 04:00:00+00:00,148.82,150.9,148.57,149.56,23795216,142958,149.886797
2017-07-18 04:00:00+00:00,149.2,150.13,148.67,150.08,17869042,117810,149.454393
2017-07-19 04:00:00+00:00,150.48,151.42,149.95,151.02,20922975,121901,150.844585
2017-07-20 04:00:00+00:00,151.5,151.74,150.19,150.34,17250129,106633,150.749311
2017-07-21 04:00:00+00:00,149.99,150.44,148.88,150.27,26313702,122878,149.942479
2017-07-24 04:00:00+00:00,150.58,152.44,149.9,152.09,21483407,126323,151.57866
2017-07-25 04:00:00+00:00,151.8,153.84,151.8,152.74,18830555,123753,153.142264
2017-07-26 04:00:00+00:00,153.35,153.93,153.06,153.46,15759533,93375,153.5087
2017-07-27 04:00:00+00:00,153.75,153.99,147.3,150.56,32478647,218587,150.996689
2017-07-28 04:00:00+00:00,149.83,150.23,149.19,149.5,17213722,119585,149.705145
2017-07-31 04:00:00+00:00,149.9,150.33,148.13,148.73,19845934,132516,148.909332
2017-08-01 04:00:00+00:00,149.1,150.22,148.41,150.05,35380897,223054,151.670075
2017-08-02 04:00:00+00:00,159.28,159.75,156.16,157.14,69957154,398107,157.903553
2017-08-03 04:00:00+00:00,157.05,157.21,155.02,155.57,27097408,166577,155.916894
2017-08-04 04:00:00+00:00,156.07,157.4,155.69,156.39,20559852,130145,156.445418
2017-08-07 04:00:00+00:00,157.06,158.92,156.6701,158.81,21871327,129566,158.015841
2017-08-08 04:00:00+00:00,158.6,161.83,158.27,160.08,36207636,219344,160.537182
2017-08-09 04:00:00+00:00,159.26,161.27,159.11,161.06,26132151,165503,160.478993
2017-08-10 04:00:00+00:00,159.9,160.0,154.63,155.32,40864650,257034,157.299986
2017-08-11 04:00:00+00:00,156.6,158.5728,156.07,157.48,26258860,174119,157.494982
2017-08-14 04:00:00+00:00,159.32,160.21,158.75,159.85,22181063,134860,159.568795
2017-08-15 04:00:00+00:00,160.66,162.195,160.14,161.6,29473047,162168,161.418542
2017-08-16 04:00:00+00:00,161.94,162.51,160.15,160.95,27671865,171496,161.409923
2017-08-17 04:00:00+00:00,160.52,160.71,157.84,157.86,27940969,184574,158.899326
2017-08-18 04:00:00+00:00,157.86,159.5,156.72,157.5,27429278,172441,158.176987
2017-08-21 04:00:00+00:00,157.5,157.89,155.1101,157.21,26369236,160303,156.672269
2017-08-22 04:00:00+00:00,158.23,160.0,158.02,159.78,21604696,131572,159.541621
2017-08-23 04:00:00+00:00,159.08,160.47,158.88,159.98,19462666,116338,159.868673
2017-08-24 04:00:00+00:00,160.43,160.74,158.55,159.27,19839250,139812,159.434943
2017-08-25 04:00:00+00:00,159.65,160.56,159.27,159.86,25481352,127154,159.879113
2017-08-28 04:00:00+00:00,160.19,162.0,159.93,161.47,25966487,136234,161.267611
2017-08-29 04:00:00+00:00,160.1,163.12,160.0,162.91,29735110,174463,162.221309
2017-08-30 04:00:00+00:00,163.72,163.89,162.61,163.35,27269594,159713,163.236614
2017-08-31 04:00:00+00:00,163.64,164.52,163.48,164.0,26797845,153321,163.984353
2017-09-01 04:00:00+00:00,164.8,164.94,163.63,164.05,16592881,114949,164.136474
2017-09-05 04:00:00+00:00,163.75,164.25,160.56,162.08,29536857,202244,162.390977
2017-09-06 04:00:00+00:00,162.71,162.99,160.52,161.91,21651833,139112,161.77844
2017-09-07 04:00:00+00:00,162.09,162.24,160.36,161.26,21928502,151309,161.419391
2017-09-08 04:00:00+00:00,160.86,161.15,158.53,158.63,28834804,167832,159.460345
2017-09-11 04:00:00+00:00,160.5,162.05,159.89,161.5,31582615,200570,161.335455
2017-09-12 04:00:00+00:00,162.61,163.96,158.77,160.86,71724539,460447,161.461701
2017-09-13 04:00:00+00:00,159.87,159.96,157.91,159.65,44953677,280399,159.002279
2017-09-14 04:00:00+00:00,158.99,159.4,158.09,158.28,23761597,144783,158.742376
2017-09-15 04:00:00+00:00,158.5,160.97,158.0,159.88,49199560,200742,159.672685
2017-09-18 04:00:00+00:00,160.11,160.5,157.995,158.67,28308412,161817,159.192275
2017-09-19 04:00:00+00:00,159.51,159.77,158.44,158.73,20811098,128004,159.004686
2017-09-20 04:00:00+00:00,157.9,158.26,153.83,156.07,52954319,311285,155.699717
2017-09-21 04:00:00+00:00,155.8,155.8,152.75,153.39,37571835,235915,153.811745
2017-09-22 04:00:00+00:00,152.02,152.27,150.56,151.89,46645581,288350,151.437373
2017-09-25 04:00:00+00:00,149.99,151.83,149.16,150.55,44390558,276760,150.42231
2017-09-26 04:00:00+00:00,151.78,153.92,151.69,153.14,37322305,222994,152.830128
2017-09-27 04:00:00+00:00,153.8,154.7189,153.54,154.23,25581986,157874,154.236934
2017-09-28 04:00:00+00:00,153.9,154.28,152.7,153.28,22005516,146454,153.215267
2017-09-29 04:00:00+00:00,153.21,154.13,152.0,154.12,26299810,152681,153.461295
2017-10-02 04:00:00+00:00,154.26,154.45,152.72,153.81,18699187,131395,153.602563
2017-10-03 04:00:00+00:00,154.01,155.09,153.91,154.48,16244844,105129,154.550285
2017-10-04 04:00:00+00:00,153.63,153.86,152.46,153.48,20193608,134381,153.351923
2017-10-05 04:00:00+00:00,154.18,155.44,154.05,155.39,21282859,133116,155.06574
2017-10-06 04:00:00+00:00,154.97,155.49,154.56,155.3,17407640,98628,155.05819
2017-10-09 04:00:00+00:00,155.81,156.73,155.485,155.84,16314214,101898,155.996018
2017-10-10 04:00:00+00:00,156.055,158.0,155.1,155.9,15617189,103893,155.836198
2017-10-11 04:00:00+00:00,155.97,156.98,155.75,156.55,16987251,104338,156.532792
2017-10-12 04:00:00+00:00,156.36,157.37,155.7299,156.0,16396882,110707,156.589331
2017-10-13 04:00:00+00:00,156.73,157.28,156.41,156.99,16394190,102173,156.906386
2017-10-16 04:00:00+00:00,157.9,160.0,157.65,159.88,24121672,147314,159.292719
2017-10-17 04:00:00+00:00,159.78,160.87,159.23,160.47,18997321,112847,160.06195
2017-10-18 04:00:00+00:00,160.42,160.71,159.6,159.76,16374164,99901,160.092392
2017-10-19 04:00:00+00:00,156.75,157.08,155.02,155.98,42584641,243468,155.848395
2017-10-20 04:00:00+00:00,156.61,157.75,155.96,156.25,23974146,133530,156.868802
2017-10-23 04:00:00+00:00,156.89,157.69,155.5,156.17,22084925,128362,156.563084
2017-10-24 04:00:00+00:00,156.29,157.42,156.2,157.1,17757230,109317,156.941426
2017-10-25 04:00:00+00:00,156.91,157.55,155.27,156.41,21789037,130542,156.380825
2017-10-26 04:00:00+00:00,157.23,157.8295,156.78,157.41,17000634,101045,157.449805
2017-10-27 04:00:00+00:00,159.29,163.6,158.7,163.05,44468153,269617,161.711889
2017-10-30 04:00:00+00:00,163.89,168.07,163.72,166.72,44783229,267202,166.439992
2017-10-31 04:00:00+00:00,167.9,169.6499,166.94,169.04,36070445,199384,168.609022
2017-11-01 04:00:00+00:00,169.87,169.94,165.61,166.89,33638072,209941,167.188415
2017-11-02 04:00:00+00:00,167.64,168.5,165.28,168.11,41394328,249912,168.444532
2017-11-03 04:00:00+00:00,174.0,174.26,171.12,172.5,59402471,336014,172.719018
2017-11-06 05:00:00+00:00,172.365,174.99,171.72,174.25,35026850,194183,173.981439
2017-11-07 05:00:00+00:00,173.91,175.25,173.6,174.81,24614898,145916,174.621145
2017-11-08 05:00:00+00:00,174.66,176.24,174.33,176.24,24410342,135164,175.506
2017-11-09 05:00:00+00:00,175.11,176.095,173.14,175.88,29984729,167083,175.082829
2017-11-10 05:00:00+00:00,175.11,175.38,174.27,174.67,25145721,114343,174.830655
2017-11-13 05:00:00+00:00,173.51,174.5,173.4,173.97,17009480,113812,174.031218
2017-11-14 05:00:00+00:00,173.04,173.48,171.18,171.34,24782946,154293,172.233234
2017-11-15 05:00:00+00:00,169.97,170.3197,168.38,169.08,29288515,175240,169.358127
2017-11-16 05:00:00+00:00,171.18,171.87,170.3,171.1,23638473,133303,171.193524
2017-11-17 05:00:00+00:00,171.04,171.39,169.64,170.15,21900015,130140,170.393943
2017-11-20 05:00:00+00:00,170.29,170.56,169.56,169.98,16262789,95572,170.000606
2017-11-21 05:00:00+00:00,170.78,173.7,170.78,173.14,25131295,137407,172.945834
2017-11-22 05:00:00+00:00,173.36,175.0,173.05,174.96,25589080,130437,174.322524
2017-11-24 05:00:00+00:00,175.1,175.5,174.6459,174.97,14446088,64847,175.096149
2017-11-27 05:00:00+00:00,175.05,175.08,173.34,174.09,20966823,118217,174.270338
2017-11-28 05:00:00+00:00,174.3,174.87,171.86,173.07,26429128,140184,173.226184
2017-11-29 05:00:00+00:00,172.63,172.92,167.16,169.48,41741463,285317,169.417131
2017-11-30 05:00:00+00:00,170.43,172.14,168.44,171.85,41580532,194002,171.164575
2017-12-01 05:00:00+00:00,169.95,171.67,168.5,171.05,39759533,230319,170.496876
2017-12-04 05:00:00+00:00,172.49,172.62,169.63,169.8,32570104,208566,170.958158
2017-12-05 05:00:00+00:00,169.06,171.52,168.4,169.64,27650864,172743,170.227858
2017-12-06 05:00:00+00:00,167.49,170.2047,166.46,169.01,28591156,179984,168.99091
2017-12-07 05:00:00+00:00,169.03,170.44,168.91,169.452,25673562,161097,169.620683
2017-12-08 05:00:00+00:00,170.49,171.0,168.82,169.37,23355763,130253,169.762219
2017-12-11 05:00:00+00:00,169.2,172.89,168.79,172.67,35273794,177590,171.876073
2017-12-12 05:00:00+00:00,172.15,172.39,171.461,171.7,19478927,129481,171.898497
2017-12-13 05:00:00+00:00,172.6,173.54,172.0,172.27,23818578,137312,172.754097
2017-12-14 05:00:00+00:00,172.4,173.13,171.65,172.22,20776568,138965,172.286947
2017-12-15 05:00:00+00:00,173.63,174.17,172.46,173.87,40463368,155583,173.552051
2017-12-18 05:00:00+00:00,174.88,177.2,174.86,176.42,29429210,163235,176.391283
2017-12-19 05:00:00+00:00,175.03,175.39,174.09,174.54,27450657,166256,174.622437
2017-12-20 05:00:00+00:00,174.87,175.42,173.25,174.35,23475679,142781,174.253211
2017-12-21 05:00:00+00:00,174.17,176.02,174.1,175.01,20950319,117957,175.232624
2017-12-22 05:00:00+00:00,174.68,175.424,174.5,175.01,16360307,97114,175.03523
2017-12-26 05:00:00+00:00,170.8,171.47,169.679,170.57,33187214,222442,170.45528
2017-12-27 05:00:00+00:00,170.1,170.78,169.71,170.6,22470022,134253,170.282224
2017-12-28 05:00:00+00:00,171.0,171.85,170.48,171.08,16480520,106302,171.156638
2017-12-29 05:00:00+00:00,170.52,170.59,169.22,169.23,26000896,144384,169.755876
2018-01-02 05:00:00+00:00,170.16,172.3,169.26,172.26,25556124,177088,171.347907
2018-01-03 05:00:00+00:00,172.53,174.55,171.96,172.23,29783687,188339,173.105805
2018-01-04 05:00:00+00:00,172.54,173.47,172.08,173.03,22436716,153153,172.989213
2018-01-05 05:00:00+00:00,173.44,175.37,173.05,175.0,23665589,152179,174.692999
2018-01-08 05:00:00+00:00,174.35,175.61,173.93,174.35,20568044,138847,174.632319
2018-01-09 05:00:00+00:00,174.55,175.06,173.41,174.33,21584656,154010,174.321019
2018-01-10 05:00:00+00:00,173.16,174.3,173.0,174.29,23981555,151207,173.650211
2018-01-11 05:00:00+00:00,174.59,175.4886,174.49,175.28,18667826,117867,175.157746
2018-01-12 05:00:00+00:00,176.07,177.36,175.65,177.09,25415889,151956,176.734332
2018-01-16 05:00:00+00:00,177.9,179.39,176.14,176.19,29600422,195541,177.471709
2018-01-17 05:00:00+00:00,176.15,179.25,175.07,179.1,34389092,218165,177.310606
2018-01-18 05:00:00+00:00,179.37,180.1,178.25,179.26,31194439,185125,179.381845
2018-01-19 05:00:00+00:00,178.61,179.58,177.41,178.46,32425271,160571,178.439511
2018-01-22 05:00:00+00:00,177.3,177.78,176.6016,177.0,27111408,163851,177.123556
2018-01-23 05:00:00+00:00,177.3,179.44,176.82,177.04,32787687,211202,177.959361
2018-01-24 05:00:00+00:00,177.25,177.3,173.2,174.22,51443341,326254,174.823295
2018-01-25 05:00:00+00:00,174.505,174.95,170.53,171.11,41529137,293745,172.244544
2018-01-26 05:00:00+00:00,172.0,172.0,170.06,171.51,39144077,243621,171.086429
2018-01-29 05:00:00+00:00,170.16,170.16,167.07,167.96,50651205,336856,168.353992
2018-01-30 05:00:00+00:00,165.525,167.37,164.7,166.97,46051427,336721,166.298258
2018-01-31 05:00:00+00:00,166.87,168.4417,166.5,167.43,32479360,225338,167.327503
2018-02-01 05:00:00+00:00,167.19,168.62,166.76,167.78,47417192,309302,167.975035
2018-02-02 05:00:00+00:00,166.0,166.8,160.1,160.37,87019680,604137,162.950959
2018-02-05 05:00:00+00:00,159.1,163.88,156.0,156.49,72762687,528529,160.435036
2018-02-06 05:00:00+00:00,154.83,163.72,154.0,163.03,68280887,507007,159.651794
2018-02-07 05:00:00+00:00,163.085,163.4,159.0685,159.54,52358784,341993,161.123784
2018-02-08 05:00:00+00:00,160.29,161.0,155.03,155.15,54874653,355278,158.883579
2018-02-09 05:00:00+00:00,157.07,157.89,150.24,156.41,71597485,442049,154.948488
2018-02-12 05:00:00+00:00,158.5,163.89,157.51,162.71,61819830,362868,161.60119
2018-02-13 05:00:00+00:00,161.95,164.75,161.65,164.34,32568147,219160,163.392078
2018-02-14 05:00:00+00:00,163.045,167.54,162.88,167.37,40645476,270799,165.618124
2018-02-15 05:00:00+00:00,169.79,173.09,169.0,172.99,51147238,332581,171.515462
2018-02-16 05:00:00+00:00,172.36,174.82,171.77,172.43,40182291,255882,173.446736
2018-02-20 05:00:00+00:00,172.05,174.26,171.42,171.85,33933720,232826,172.905062
2018-02-21 05:00:00+00:00,172.83,174.12,171.01,171.07,37474473,246559,172.870452
2018-02-22 05:00:00+00:00,171.8,173.95,171.71,172.6,31011759,213689,172.939718
2018-02-23 05:00:00+00:00,173.78,175.65,173.54,175.555,33812787,215226,174.688004
2018-02-26 05:00:00+00:00,176.35,179.39,176.21,178.97,38173376,248928,178.398353
2018-02-27 05:00:00+00:00,179.1,180.48,178.16,178.39,38936275,259222,179.284593
2018-02-28 05:00:00+00:00,179.26,180.615,178.05,178.12,37782077,195754,179.199053
2018-03-01 05:00:00+00:00,178.54,179.775,172.66,175.0,48804012,345196,176.091702
2018-03-02 05:00:00+00:00,172.8,176.3,172.45,176.21,38454050,249160,174.769477
2018-03-05 05:00:00+00:00,175.21,177.74,174.52,176.82,28406611,183246,176.55526
2018-03-06 05:00:00+00:00,177.91,178.25,176.13,176.67,23796733,167013,177.018794
2018-03-07 05:00:00+00:00,174.94,175.85,174.27,175.03,31703487,206267,175.083144
2018-03-08 05:00:00+00:00,175.48,177.12,175.07,176.94,24902884,156528,176.238797
2018-03-09 05:00:00+00:00,177.96,180.0,177.39,179.98,32185512,204162,179.180639
2018-03-12 04:00:00+00:00,180.29,182.39,180.21,181.72,32207364,195343,181.665391
2018-03-13 04:00:00+00:00,182.59,183.5,179.24,179.97,31754796,216672,181.567548
2018-03-14 04:00:00+00:00,180.32,180.52,177.81,178.44,29368356,211948,178.789199
2018-03-15 04:00:00+00:00,178.5,180.24,178.0701,178.65,22743798,151401,179.073191
2018-03-16 04:00:00+00:00,178.65,179.12,177.62,178.02,39486310,142734,178.310432
2018-03-19 04:00:00+00:00,177.32,177.47,173.66,175.3,33452253,245572,175.267752
2018-03-20 04:00:00+00:00,175.24,176.8,174.94,175.24,19651107,135304,175.733811
2018-03-21 04:00:00+00:00,175.04,175.09,171.26,171.27,37055152,238351,173.08762
2018-03-22 04:00:00+00:00,170.0,172.68,168.6,168.845,41493879,289764,170.19694
2018-03-23 04:00:00+00:00,168.39,169.92,164.94,164.94,41028966,284670,167.548254
2018-03-26 04:00:00+00:00,168.06,173.1,166.44,172.77,37541736,232077,170.050591
2018-03-27 04:00:00+00:00,173.68,175.15,166.92,168.34,40923385,276951,171.395108
2018-03-28 04:00:00+00:00,167.25,170.02,165.19,166.48,43734295,305622,167.231728
2018-03-29 04:00:00+00:00,167.805,171.75,166.9,167.78,38572074,219101,169.158209
2018-04-02 04:00:00+00:00,167.88,168.94,164.47,166.68,37696719,291911,166.360883
2018-04-03 04:00:00+00:00,167.64,168.7455,164.88,168.39,30279470,208593,166.937349
2018-04-04 04:00:00+00:00,164.88,172.01,164.77,171.61,34605489,240829,169.256333
2018-04-05 04:00:00+00:00,172.58,174.2304,172.08,172.8,26933298,189685,173.221157
2018-04-06 04:00:00+00:00,170.95,172.48,168.2,168.38,35006481,251952,169.828996
2018-04-09 04:00:00+00:00,169.88,173.09,169.845,170.05,29017712,199534,171.48174
2018-04-10 04:00:00+00:00,173.0,174.0,171.53,173.25,28634708,202125,173.030776
2018-04-11 04:00:00+00:00,172.23,173.9232,171.7,172.44,22431883,157149,172.739398
2018-04-12 04:00:00+00:00,173.41,175.0,173.04,174.14,22889285,151617,174.367087
2018-04-13 04:00:00+00:00,174.78,175.84,173.85,174.64,25127526,156694,174.861677
2018-04-16 04:00:00+00:00,175.0301,176.19,174.8301,175.82,21579320,155498,175.646643
2018-04-17 04:00:00+00:00,176.49,178.9365,176.41,178.24,26605711,168081,177.876089
2018-04-18 04:00:00+00:00,177.81,178.82,176.88,177.84,20757396,136339,177.949113
2018-04-19 04:00:00+00:00,174.96,175.39,172.66,172.8,34822915,230448,173.639715
2018-04-20 04:00:00+00:00,170.595,171.2184,165.43,165.72,65552591,402201,167.067748
2018-04-23 04:00:00+00:00,166.8348,166.92,164.09,165.24,36542216,238213,165.586598
2018-04-24 04:00:00+00:00,165.67,166.33,161.2201,162.94,33695538,258898,163.622161
2018-04-25 04:00:00+00:00,162.62,165.42,162.41,163.65,28381641,204091,164.211935
2018-04-26 04:00:00+00:00,164.12,165.73,163.37,164.22,27973944,195097,164.422663
2018-04-27 04:00:00+00:00,164.0,164.33,160.63,162.32,35656149,253204,162.288726
2018-04-30 04:00:00+00:00,162.1302,167.26,161.84,165.26,42429085,264806,165.517753
2018-05-01 04:00:00+00:00,166.4102,169.2,165.27,169.1,53569474,353863,169.130276
2018-05-02 04:00:00+00:00,175.225,177.75,173.8,176.57,66851451,437602,176.126868
2018-05-03 04:00:00+00:00,175.88,177.5,174.4411,176.89,34068446,246062,176.100682
2018-05-04 04:00:00+00:00,178.25,184.25,178.17,183.83,56204195,370771,182.554203
2018-05-07 04:00:00+00:00,185.18,187.67,184.75,185.16,42613114,267449,186.2169
2018-05-08 04:00:00+00:00,184.99,186.22,183.665,186.05,28403471,180010,185.284681
2018-05-09 04:00:00+00:00,186.55,187.4,185.22,187.36,23211548,161106,186.448204
2018-05-10 04:00:00+00:00,187.74,190.37,187.65,190.04,27989289,185513,189.359497
2018-05-11 04:00:00+00:00,189.49,190.06,187.45,188.59,26314139,157658,188.766628
2018-05-14 04:00:00+00:00,189.01,189.53,187.86,188.15,20779104,127761,188.632895
2018-05-15 04:00:00+00:00,186.78,187.07,185.1,186.44,23695264,171235,186.136864
2018-05-16 04:00:00+00:00,186.07,188.46,186.0,188.18,19183064,126071,187.665781
2018-05-17 04:00:00+00:00,188.0,188.91,186.36,186.99,17370387,116034,187.591673
2018-05-18 04:00:00+00:00,187.19,187.8102,186.13,186.31,18298407,116592,186.921078
2018-05-21 04:00:00+00:00,188.0,189.27,186.9106,187.63,18402172,129167,188.082767
2018-05-22 04:00:00+00:00,188.375,188.88,186.78,187.28,15240704,104401,187.561585
2018-05-23 04:00:00+00:00,186.35,188.5,185.76,188.36,20058415,137623,187.163938
2018-05-24 04:00:00+00:00,188.77,188.84,186.21,188.15,23233975,132054,187.877837
2018-05-25 04:00:00+00:00,188.23,189.65,187.65,188.58,17506468,122855,188.877784
2018-05-29 04:00:00+00:00,187.68,188.75,186.87,187.9,22514200,161045,187.691749
2018-05-30 04:00:00+00:00,187.72,188.0,186.78,187.5,18690665,132234,187.307942
2018-05-31 04:00:00+00:00,187.22,188.23,186.14,186.87,27482796,151559,187.129048
2018-06-01 04:00:00+00:00,187.9912,190.26,187.75,190.24,23442777,160825,189.515683
2018-06-04 04:00:00+00:00,191.635,193.42,191.35,191.83,26266209,181278,192.23341
2018-06-05 04:00:00+00:00,193.065,193.94,192.36,193.31,21669240,149333,193.21199
2018-06-06 04:00:00+00:00,193.63,194.08,191.92,193.98,21133620,132990,193.276515
2018-06-07 04:00:00+00:00,194.14,194.2,192.335,193.46,21353351,142646,193.322779
2018-06-08 04:00:00+00:00,191.17,192.0,189.77,191.7,26657414,176202,190.95987
2018-06-11 04:00:00+00:00,191.35,191.97,190.21,191.23,18308687,132602,191.204392
2018-06-12 04:00:00+00:00,191.385,192.611,191.15,192.28,16911141,118184,191.803993
2018-06-13 04:00:00+00:00,192.42,192.88,190.44,190.7,21738553,138321,191.56863
2018-06-14 04:00:00+00:00,191.55,191.57,190.22,190.8,21610214,143598,190.905785
2018-06-15 04:00:00+00:00,190.03,190.16,188.26,188.84,62014858,210550,189.059478
